ssn,cc_num,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,acct_num,profile,trans_num,trans_date,trans_time,unix_time,category,amt,is_fraud,merchant,merch_lat,merch_long
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,70e22afaebba55099ac8e315b5c36a21,2023-02-06,15:16:44,1675676804,food_dining,73.17,0,fraud_Haag-Blanda,40.962588,-88.542114
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,66ab8dd79a2037ca340d130a3d6a17ce,2023-02-11,12:03:57,1676097237,home,111.73,0,fraud_Ernser-Feest,42.344263,-87.503009
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,06e18840162fe7394785ba54d4f5f349,2023-03-01,13:00:26,1677655826,travel,29.56,0,"fraud_McLaughlin, Armstrong and Koepp",41.767756,-87.007351
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,625d94f8355c2913debf00a7d298e665,2023-02-11,17:35:00,1676117100,home,19.66,0,"fraud_Prosacco, Kreiger and Kovacek",41.586604,-88.091743
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,525173d33751aef8187fb8829913e1ec,2023-02-22,15:34:25,1677060265,kids_pets,179.2,0,fraud_Waelchi Inc,41.173831,-88.824694
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,c21542a8a3aa99f50d5f57fe027447a5,2023-02-22,16:43:45,1677064425,kids_pets,38.33,0,fraud_Bednar PLC,41.847773,-87.552794
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,b1a79d14300d638bd77636fa61210e02,2023-02-19,22:33:09,1676826189,kids_pets,70.81,0,fraud_Brown Inc,42.359472,-88.495594
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,a6e7941deb75eee29c683920776eb517,2023-02-11,23:44:42,1676139282,home,71.91,0,fraud_Collier LLC,41.20333,-87.393961
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,b35436900de5fd88662cbbdbb9e389f8,2023-02-12,12:17:38,1676184458,home,5.15,0,fraud_Schmidt-Larkin,41.738364,-87.727645
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,723fb424510dc94f32033d62b20004dd,2023-02-25,21:12:25,1677339745,personal_care,8.36,0,"fraud_Berge, Kautzer and Harris",41.710338,-88.564331
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,7a764fb9e2c511582a7a0f0220976541,2023-02-24,18:20:11,1677243011,personal_care,2.17,0,fraud_Rolfson-Kunde,41.607435,-88.117121
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,26ba9ec2794f82e23bd92d58d408fedc,2023-02-14,22:20:50,1676393450,home,80.65,0,"fraud_Denesik, Powlowski and Pouros",40.914074,-87.56715
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,de1a28294f8b5165e84fa9baee353cc6,2023-02-10,15:55:33,1676024733,health_fitness,34.03,0,fraud_Greenholt Ltd,41.194712,-87.6277
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,7a2d8dc39f1b12349c7a9dd2fc86d412,2023-02-21,21:38:16,1676995696,kids_pets,8.92,0,fraud_Waelchi Inc,42.188201,-87.542605
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,f5432700ebb30030fe6696cb65e032f9,2023-02-16,21:34:07,1676563447,home,56.84,0,"fraud_McDermott, Osinski and Morar",41.406867,-87.375768
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,7093eecb085c1971e00dbb22e25a3381,2023-02-14,17:34:54,1676376294,home,20.81,0,fraud_Berge-Ullrich,41.519029,-88.426498
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,91ae43af47f39e6a930392e0bf4d7442,2023-02-24,19:16:32,1677246392,personal_care,9.34,0,fraud_Wilkinson LLC,41.915015,-87.258507
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,eb13832e72262eb92d955b9aa05f9d66,2023-02-10,14:57:56,1676021276,health_fitness,5.15,0,fraud_Rippin-VonRueden,42.676916,-88.41348
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,47c7f58ac0b3ec3e1592294069352d27,2023-02-26,13:41:30,1677399090,personal_care,22.33,0,fraud_Sporer-Keebler,42.369858,-86.923733
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,f7bfb6ede63be154a9cafc8744492377,2023-02-15,19:07:37,1676468257,home,248.41,0,fraud_Renner Ltd,42.661288,-88.774148
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,747f40f5e449d0e389755e03c7d26b7c,2023-02-11,19:50:49,1676125249,home,18.88,0,fraud_Pollich LLC,41.190159,-88.436294
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,30a0f06d37246714d99543c4c6f90326,2023-02-08,19:20:19,1675864219,health_fitness,1.34,0,fraud_Ratke and Sons,41.196709,-87.585126
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,4f50049e1fd294216044455486b1ae95,2023-02-19,14:35:07,1676797507,kids_pets,5.35,0,"fraud_Metz, Russel and Metz",41.289425,-87.007998
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,2c3a69ee2ad00ff93e7ae0acf8ce9b6d,2023-02-18,20:32:33,1676732553,kids_pets,67.96,0,fraud_Larkin Ltd,42.175934,-87.536559
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,3b707b290ca344d8e3144b30e23a2c33,2023-02-26,13:21:15,1677397875,personal_care,21.77,0,"fraud_Lubowitz, Terry and Stracke",41.114552,-87.221724
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,66a94183ca7a309664395fff07c81575,2023-02-19,22:33:22,1676826202,kids_pets,12.29,0,fraud_Hammes-Beatty,41.324125,-87.567994
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,bb5c869bf724f049010848cc46827df2,2023-02-12,17:56:50,1676204810,home,940.06,0,"fraud_Wuckert, Wintheiser and Friesen",42.032674,-88.094911
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,ea6704dd094be995f3db5594c64c4752,2023-02-18,17:20:35,1676721035,kids_pets,8.12,0,fraud_Windler LLC,41.129297,-87.325638
479-94-0888,4065133387262473,David,Leblanc,M,108 Tanya Terrace Apt. 267,La Grange Park,IL,60526,41.8318,-87.874,13576,Quarry manager,1962-12-27,950105810049,adults_50up_male_urban.json,758b04de7f8151112df49f5b49335987,2023-02-23,17:17:40,1677152860,personal_care,9.07,0,"fraud_Lubowitz, Terry and Stracke",41.22163,-87.840375
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,6b3c87307c63427d0d3952b7d9515dc8,2023-01-23,01:59:34,1674419374,gas_transport,7.16,1,"fraud_Schaefer, McGlynn and Bosco",25.912814,-98.860682
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,9c040a996d6c839bfacf10fdc533aebe,2023-01-23,01:43:23,1674418403,gas_transport,5.95,1,"fraud_Connelly, Reichert and Fritsch",25.323373,-97.313952
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,56ab02c5a54c185f14836b8fded6bdca,2023-01-23,00:52:14,1674415334,grocery_pos,295.17,1,fraud_Bogisich Inc,26.714948,-98.490892
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,c0d2fb5d41687d839a152929bad20edd,2023-01-24,22:25:03,1674579303,kids_pets,745.3,1,fraud_Lubowitz-Walter,27.103426,-97.884805
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,9753b6fdaf50a998f9db05cfc861ec9a,2023-01-24,22:41:12,1674580272,shopping_pos,774.49,1,"fraud_Quitzon, Green and Bashirian",26.252194,-97.302247
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,6d689c64a00e4d15e30f6e42ec09bbe2,2023-01-24,22:59:49,1674581389,misc_net,780.01,1,fraud_Flatley-Durgan,25.765691,-97.294013
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,473986f6fe92d0c7cefd5a595d72d002,2023-01-24,23:21:45,1674582705,misc_net,870.29,1,fraud_Klocko LLC,26.941098,-97.312218
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,23003ab5d476a42571f01cc6e561abba,2023-01-24,23:46:44,1674584204,shopping_net,903.19,1,fraud_Price Inc,25.829781,-97.815977
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,a57b1ff274d5013334b78430340d92c3,2023-01-23,15:01:48,1674466308,misc_net,989.6,1,fraud_Kris-Weimann,25.655095,-96.944651
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,7577b16323db316e70cc4d8a7c819fd5,2023-01-24,22:26:51,1674579411,shopping_net,449.77,1,fraud_Bashirian Group,25.619759,-97.434775
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,6902f6fd5109ed5de4e5cd09494caa1c,2023-01-24,23:54:14,1674584654,entertainment,20.33,1,"fraud_Turcotte, McKenzie and Koss",25.194859,-97.819797
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,cdb21501921b5962dcd4a90317b8f54f,2023-01-25,03:21:31,1674597091,shopping_pos,82.51,0,"fraud_Douglas, Schneider and Turner",25.727485,-97.187551
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,417675bec53ecfa51690a01645e72686,2023-01-09,08:50:53,1673234453,grocery_pos,61.31,0,fraud_Bailey-Morar,27.076566,-97.584657
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,b2f5793c7865cdbe9652740de6f853a4,2023-01-10,10:53:37,1673328217,grocery_pos,89.74,0,fraud_Stracke-Lemke,26.096556,-97.578942
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,4247e95cbf272620dd865e7db614a5eb,2023-01-21,01:11:48,1674243708,shopping_net,80.92,0,"fraud_Baumbach, Feeney and Morar",25.340141,-97.074317
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,600cdf40173ccae6fe6e76ab2542fb8e,2023-01-29,09:45:46,1674965746,entertainment,74.55,0,fraud_Bins-Tillman,25.326483,-98.498477
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,514a7694550fcc1cfed382d7b4b8f417,2023-01-14,04:09:55,1673649595,grocery_pos,98.89,0,fraud_Rau and Sons,25.21839,-98.157167
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,357ecfd0d78b68b1abbf21affa7915ff,2023-01-08,08:35:57,1673147157,grocery_pos,100.02,0,fraud_Bradtke PLC,26.492872,-97.426875
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,ef9d391c23209b54843e5381ac4e33dc,2023-01-27,09:46:52,1674793012,shopping_pos,58.56,0,"fraud_Baumbach, Strosin and Nicolas",26.599563,-97.590492
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,66a4473309a2877cf62004856e009fa0,2023-02-02,04:03:37,1675290817,entertainment,72.56,0,fraud_Nienow PLC,25.887341,-98.815576
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,ab5c711f5e2fff9fae33e43a77462706,2023-01-31,06:50:05,1675128005,entertainment,56.54,0,fraud_Dibbert and Sons,26.732829,-97.152719
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,fe00c3d9e6e534719f32664eaf28fb61,2023-01-20,11:22:56,1674193976,shopping_net,80.54,0,fraud_Bashirian Group,26.155074,-98.386791
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,aa4d56c767e8f51e183999d6e93d088f,2023-01-03,06:39:14,1672708154,gas_transport,47.84,0,"fraud_Jenkins, Hauck and Friesen",26.879213,-98.538477
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,5a488f0b30e586611583e9e93ca38ad9,2023-01-29,04:13:35,1674945815,entertainment,65.3,0,fraud_Spencer PLC,26.181904,-97.37059
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,2753c5c6c3e6098c2f8bca763ecc6c00,2023-01-16,11:56:16,1673850376,misc_pos,61.37,0,fraud_Williamson LLC,26.618974,-96.983062
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,ed620c56e8c2aa837336b89e0544eee0,2023-01-04,05:27:41,1672790261,gas_transport,60.02,0,fraud_Parisian and Sons,25.356953,-98.523219
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,b79db406c4d0884ec0bcccaf264a23b1,2023-01-30,00:41:22,1675019482,entertainment,88.1,0,fraud_Abshire PLC,26.960689,-97.208443
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,e114e10e5c5781627ae0a1d3d4342f4d,2023-01-20,09:51:58,1674188518,shopping_net,64.55,0,"fraud_Schmeler, Bashirian and Price",26.096921,-97.086711
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,ce14b7d38983ac7c98d1be65d21d20cc,2023-01-08,06:28:34,1673139514,grocery_pos,45.08,0,"fraud_Schoen, Kuphal and Nitzsche",26.517315,-98.393277
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,f2263247f606d6b67e93e2fa970a6fdb,2023-02-04,03:01:29,1675459889,food_dining,79.16,0,fraud_Will Ltd,26.154557,-97.386765
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,4862af7cd14fe5ecb9b94440c2cdd6df,2023-01-13,00:31:00,1673550060,grocery_pos,64.45,0,"fraud_Schultz, Simonis and Little",25.382631,-97.381489
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,20e75a4078b764edafc4943658cf28dd,2023-01-14,04:04:17,1673649257,misc_net,61.77,0,fraud_Klocko LLC,25.654522,-98.81632
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,e3585b6aa4d0fbf74bb2b510d9a0b869,2023-01-07,01:35:32,1673035532,gas_transport,91.33,0,fraud_Luettgen PLC,26.65225,-97.428348
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,e91f89d6e4d89dc73e139b363ba45c27,2023-01-06,05:44:49,1672964089,gas_transport,86.95,0,fraud_Torp-Labadie,25.84557,-98.865259
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,88177de04f3d2ffd1b650bde6f0b33ed,2023-01-07,09:00:04,1673062204,gas_transport,81.52,0,"fraud_Schaefer, Maggio and Daugherty",26.113927,-98.83734
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,9ddc5c830496911a492770ff7a69af36,2023-01-22,06:30:16,1674349216,shopping_net,56.42,0,fraud_Hills-Witting,26.997106,-97.79248
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,916e7b27b032036f642a7a7fb0945342,2023-01-29,02:34:30,1674939870,entertainment,73.84,0,fraud_Johns Inc,25.403254,-98.640277
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,dbf64e8d0259cc889a2f740a5c55671e,2023-02-05,04:56:18,1675553178,food_dining,63.46,0,fraud_Conroy-Emard,27.059887,-98.39311
061-22-6210,630447468723,Colton,Robinson,M,805 Brendan Neck,Mercedes,TX,78570,26.1513,-97.9185,32525,Retail buyer,1955-08-23,940251608167,adults_50up_male_urban.json,527479ffad0a33b6df21e8a31b66763b,2023-01-05,00:58:03,1672860483,gas_transport,106.63,0,"fraud_Connelly, Reichert and Fritsch",25.246925,-98.500499
